ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.024323,2.538788,5.379059,2.016037,2.756402,9.192836,0.101426,-0.0562,-3.366868,0.523926,-0.117004,-0.131546,59.0,-38.8702,2.3911,-50.1022,57.5274,-15.8159,-12.2582,946.0769,3447,2019-11-30 14:32:58:614
1.198807,1.612763,4.859818,2.011762,2.80499,9.179065,-0.468187,-0.853811,-3.992203,0.523926,-0.117004,-0.131546,59.0,-38.8702,2.3911,-50.1022,57.5274,-15.8159,-12.2582,946.0769,3457,2019-11-30 14:32:58:624
1.198807,1.612763,4.859818,2.011762,2.80499,9.179065,-0.468187,-0.853811,-3.992203,0.222153,0.672226,0.258163,59.0,-37.4435,2.4185,-48.6313,57.5274,-15.8159,-12.2582,946.0769,3468,2019-11-30 14:32:58:635
0.73938,0.547958,6.479767,2.011762,2.80499,9.179065,-1.13603,-2.124092,-2.509292,0.222153,0.672226,0.258163,59.0,-37.4435,2.4185,-48.6313,57.5274,-15.8159,-12.2582,946.0769,3477,2019-11-30 14:32:58:644
0.73938,0.547958,6.479767,1.927511,2.834016,9.188223,-1.13603,-2.124092,-2.509292,0.349213,0.95932,0.402329,59.0,-37.4435,2.4216,-49.3652,55.5069,-16.7974,-11.8477,946.0769,3488,2019-11-30 14:32:58:655
1.954941,0.299103,9.415756,1.809153,2.88282,9.197103,-0.195828,-2.469421,0.057808,0.720612,1.025284,0.520828,59.0,-37.4435,2.4216,-49.3652,55.5069,-16.7974,-11.8477,946.0769,3497,2019-11-30 14:32:58:664
1.954941,0.299103,9.415756,1.809153,2.88282,9.197103,-0.195828,-2.469421,0.057808,0.720612,1.025284,0.520828,59.0,-37.4603,1.7487,-50.0961,55.5069,-16.7974,-11.8477,946.0769,3508,2019-11-30 14:32:58:675
2.763718,0.531204,8.650055,1.700898,3.040011,9.167096,1.154666,-2.368773,0.022255,1.153107,0.574478,0.231277,59.0,-37.4603,1.7487,-50.0961,54.7924,-18.0589,-10.5113,946.0802,3518,2019-11-30 14:32:58:685
2.54596,0.672379,5.941376,1.653846,3.183727,9.126832,1.031177,-2.475336,-2.310458,1.121338,0.347229,-0.125443,59.0,-37.4603,1.7487,-50.0961,54.7924,-18.0589,-10.5113,946.0802,3527,2019-11-30 14:32:58:694
2.54596,0.672379,5.941376,1.653846,3.183727,9.126832,1.031177,-2.475336,-2.310458,1.011383,0.304474,-0.335571,59.0,-36.0687,0.4272,-50.09,54.7924,-18.0589,-10.5113,946.0802,3538,2019-11-30 14:32:58:705
1.986038,1.469193,4.658829,1.58314,3.363667,9.074679,0.52893,-1.817975,-3.960782,0.928299,0.337463,-0.417419,59.0,-36.0687,0.4272,-50.09,54.7924,-18.0589,-10.5113,946.0802,3547,2019-11-30 14:32:58:714
1.986038,1.469193,4.658829,1.58314,3.363667,9.074679,0.52893,-1.817975,-3.960782,0.928299,0.337463,-0.417419,59.0,-36.0687,0.4272,-50.09,54.7924,-18.0589,-10.5113,946.0802,3557,2019-11-30 14:32:58:724
1.966904,2.653641,4.953141,1.498428,3.476219,9.046602,0.439988,-0.962952,-3.905311,0.682755,0.624573,-0.472397,59.0,-34.6283,1.1398,-50.827,51.5528,-20.7613,-9.4048,946.0802,3567,2019-11-30 14:32:58:734
2.000397,3.393021,6.987046,1.342993,3.578568,9.031091,0.74797,-0.028328,-1.799588,0.393204,0.7724,-0.471191,59.0,-32.5394,-0.8377,-51.5503,51.5528,-20.7613,-9.4048,946.0802,3578,2019-11-30 14:32:58:745
2.000397,3.393021,6.987046,1.342993,3.578568,9.031091,0.74797,-0.028328,-1.799588,0.393204,0.7724,-0.471191,59.0,-32.5394,-0.8377,-51.5503,51.5528,-20.7613,-9.4048,946.0802,3587,2019-11-30 14:32:58:754
1.660614,3.335602,7.606781,1.218751,3.638013,9.02496,0.711252,-0.232137,-0.88267,0.424973,0.766281,-0.68132,59.0,-32.5577,-1.503,-53.7506,52.3803,-21.7757,-7.6908,946.0802,3601,2019-11-30 14:32:58:768
1.660614,3.335602,7.606781,1.218751,3.638013,9.02496,0.711252,-0.232137,-0.88267,0.424973,0.766281,-0.68132,59.0,-32.5577,-1.503,-53.7506,52.3803,-21.7757,-7.6908,946.0802,3608,2019-11-30 14:32:58:775
0.741776,3.940979,7.302902,1.05009,3.748729,9.000818,-0.582324,0.607194,-1.555896,0.536133,0.683197,-0.728973,61.0,-32.5577,-1.503,-53.7506,52.3803,-21.7757,-7.6908,946.0802,3617,2019-11-30 14:32:58:784
0.741776,3.940979,7.302902,1.05009,3.748729,9.000818,-0.582324,0.607194,-1.555896,0.454269,0.600128,-0.625122,61.0,-32.5562,-1.5182,-50.8133,52.3803,-21.7757,-7.6908,946.0802,3627,2019-11-30 14:32:58:794
-0.01915,3.687348,5.69014,0.893602,3.85181,8.974154,-0.854695,0.1902,-2.812866,0.113419,0.574478,-0.680099,61.0,-32.5897,-2.8503,-55.2124,53.8316,-23.1273,-5.6865,946.0802,3637,2019-11-30 14:32:58:804
0.366104,3.292526,7.613968,0.738749,3.882944,8.974819,-0.376429,-0.388113,-1.116002,-0.060043,0.629456,-0.752182,61.0,-32.5897,-2.8503,-55.2124,53.8316,-23.1273,-5.6865,946.0802,3647,2019-11-30 14:32:58:814
0.366104,3.292526,7.613968,0.738749,3.882944,8.974819,-0.376429,-0.388113,-1.116002,-0.060043,0.629456,-0.752182,61.0,-32.5897,-2.8503,-55.2124,53.8316,-23.1273,-5.6865,946.0802,3658,2019-11-30 14:32:58:825
0.418747,3.172882,9.63829,0.65389,3.881726,8.981927,-0.183318,-0.48376,0.509382,-0.038086,0.61969,-0.813278,61.0,-30.4687,-3.4882,-53.0045,53.8316,-23.1273,-5.6865,946.0802,3668,2019-11-30 14:32:58:835
1.306488,3.249451,8.626129,0.507298,3.923179,8.973389,0.723725,-0.780452,1.679533,0.745056,0.073563,-1.201767,61.0,-31.2134,-4.8508,-54.4662,56.873,-23.3175,-4.1638,946.0786,3687,2019-11-30 14:32:58:854
1.306488,3.249451,8.626129,0.507298,3.923179,8.973389,0.723725,-0.780452,1.679533,0.745056,0.073563,-1.201767,61.0,-31.2134,-4.8508,-54.4662,56.873,-23.3175,-4.1638,946.0786,3693,2019-11-30 14:32:58:860
1.306488,3.249451,8.626129,0.507298,3.923179,8.973389,0.723725,-0.780452,1.679533,0.745056,0.073563,-1.201767,61.0,-31.2134,-4.8508,-54.4662,56.873,-23.3175,-4.1638,946.0786,3697,2019-11-30 14:32:58:864
1.234695,3.531799,7.221543,0.425798,4.015777,8.936589,0.846648,-0.430716,-0.576865,0.763382,0.017365,-1.243332,61.0,-30.5313,-6.2042,-50.7858,56.873,-23.3175,-4.1638,946.0786,3707,2019-11-30 14:32:58:874
0.026321,4.237686,4.881363,0.286027,4.157865,8.876977,0.106599,0.116788,-3.57129,0.363876,0.185959,-1.479111,61.0,-29.8019,-5.5084,-51.5244,58.9984,-25.0864,-1.8455,946.0786,3717,2019-11-30 14:32:58:884
0.026321,4.237686,4.881363,0.286027,4.157865,8.876977,0.106599,0.116788,-3.57129,0.087769,0.477951,-1.40947,61.0,-29.8019,-5.5084,-51.5244,58.9984,-25.0864,-1.8455,946.0786,3727,2019-11-30 14:32:58:894
-0.67717,4.687546,6.465409,0.12625,4.162819,8.878367,-0.818422,0.717748,-2.22558,-0.310501,0.887238,-1.132141,61.0,-31.2439,-6.2241,-50.0504,58.9984,-25.0864,-1.8455,946.0786,3737,2019-11-30 14:32:58:904
0.256027,4.247254,10.02832,-0.054178,4.127926,8.895375,0.293066,0.386231,1.425775,-0.232315,0.900681,-1.064941,61.0,-31.2439,-6.2241,-50.0504,58.9984,-25.0864,-1.8455,946.0786,3747,2019-11-30 14:32:58:914
0.339783,3.773483,11.385056,-0.054178,4.127926,8.895375,0.293066,0.386231,1.425775,-0.232315,0.900681,-1.064941,61.0,-31.2439,-6.2241,-50.0504,58.9984,-25.0864,-1.8455,946.0786,3758,2019-11-30 14:32:58:925
0.567093,3.649048,11.6698,-0.216549,4.120823,8.896196,0.528588,-0.111897,2.87811,0.176956,0.657547,-1.121139,61.0,-29.8187,-6.1844,-51.5198,62.7575,-24.8477,1.3944,946.0786,3767,2019-11-30 14:32:58:934
0.567093,3.649048,11.6698,-0.351842,4.166804,8.87042,1.125197,-0.428002,3.457763,0.559357,0.440094,-1.317841,61.0,-29.8187,-6.1844,-51.5198,62.7575,-24.8477,1.3944,946.0786,3779,2019-11-30 14:32:58:946
0.98584,3.440872,11.99762,-0.39321,4.194271,8.855725,1.610377,-0.709976,3.316107,0.724289,0.353348,-1.429016,61.0,-27.6978,-6.8054,-52.9846,62.7575,-24.8477,1.3944,946.0786,3787,2019-11-30 14:32:58:954
1.648651,3.491135,10.009171,-0.39321,4.194271,8.855725,1.610377,-0.709976,3.316107,1.289932,-0.251404,-2.081421,61.0,-27.6978,-6.8054,-52.9846,62.7575,-24.8477,1.3944,946.0786,3797,2019-11-30 14:32:58:964
1.648651,3.491135,10.009171,-0.562974,4.40497,8.743551,2.157131,-0.725442,1.872544,1.31926,-0.49086,-2.335541,68.0,-27.6978,-6.8054,-52.9846,62.7575,-24.8477,1.3944,946.0786,3807,2019-11-30 14:32:58:974
1.275375,3.924225,7.755142,-0.632378,4.537976,8.670483,1.723074,-0.366021,-0.736079,1.31926,-0.49086,-2.335541,68.0,-25.6241,-9.4727,-50.7645,63.6466,-27.5644,4.1715,946.0786,3817,2019-11-30 14:32:58:984
-0.346954,4.204193,5.204392,-0.669694,4.598476,8.635735,0.524737,-0.26334,-2.466884,0.964966,-0.941666,-2.68251,68.0,-25.6241,-9.4727,-50.7645,63.6466,-27.5644,4.1715,946.0889,3828,2019-11-30 14:32:58:995
-0.346954,4.204193,5.204392,-0.669694,4.598476,8.635735,0.524737,-0.26334,-2.466884,0.498261,-0.930679,-2.615311,68.0,-27.0798,-10.8582,-50.7599,63.6466,-27.5644,4.1715,946.0889,3838,2019-11-30 14:32:59:005
-1.521835,4.682755,4.216156,-0.772608,4.594024,8.629509,-0.67791,0.298766,-4.009328,-0.238403,-0.528717,-2.411285,68.0,-27.0798,-10.8582,-50.7599,63.6466,-27.5644,4.1715,946.0889,3847,2019-11-30 14:32:59:014
-2.648849,4.759323,5.64946,-0.772608,4.594024,8.629509,-0.67791,0.298766,-4.009328,-0.878601,-0.092575,-2.180389,68.0,-27.0798,-10.8582,-50.7599,63.6466,-27.5644,4.1715,946.0889,3857,2019-11-30 14:32:59:024
-2.648849,4.759323,5.64946,-0.860842,4.51516,8.662717,-1.853187,0.510857,-2.369097,-1.57132,0.267822,-1.916489,68.0,-26.413,-12.8769,-49.2767,72.431,-27.4141,5.675,946.0889,3867,2019-11-30 14:32:59:034
-2.380859,3.94577,8.238495,-1.0216,4.305075,8.751745,-1.638914,0.186637,-0.657187,-1.752151,0.414413,-1.959259,68.0,-24.295,-13.5025,-50.0076,72.431,-27.4141,5.675,946.0889,3878,2019-11-30 14:32:59:045
-1.758728,2.971893,11.739182,-1.23297,3.970187,8.881881,-0.60847,-0.749604,2.996744,-1.531006,-0.110901,-2.26712,68.0,-24.295,-13.5025,-50.0076,72.431,-27.4141,5.675,946.0889,3887,2019-11-30 14:32:59:054
-1.464401,2.548355,15.816559,-1.23297,3.970187,8.881881,-0.427947,-0.934748,5.275594,-1.297653,-0.64357,-2.374634,68.0,-22.1268,-12.0926,-51.4832,74.0101,-23.8815,7.9032,946.0889,3898,2019-11-30 14:32:59:065
-1.464401,2.548355,15.816559,-1.234362,3.774179,8.966733,-0.427947,-0.934748,5.275594,-0.856613,-1.449905,-2.548126,68.0,-22.1268,-12.0926,-51.4832,74.0101,-23.8815,7.9032,946.0889,3908,2019-11-30 14:32:59:075
-1.665405,2.11525,13.584061,-1.234362,3.774179,8.966733,-0.581084,-1.381666,5.113406,-0.856613,-1.449905,-2.548126,68.0,-22.1268,-12.0926,-51.4832,74.0101,-23.8815,7.9032,946.0889,3918,2019-11-30 14:32:59:085
-2.177475,2.153534,11.631516,-1.058211,3.607001,9.057601,-0.581084,-1.381666,5.113406,-0.463211,-2.307556,-2.737488,68.0,-22.8714,-13.4628,-51.4755,74.0101,-23.8815,7.9032,946.0889,3927,2019-11-30 14:32:59:094
-2.907272,2.309067,9.250656,-0.877325,3.497187,9.119781,-1.162662,-1.261708,3.280116,-0.431442,-2.487167,-2.714279,68.0,-22.142,-12.7701,-51.4801,78.9976,-20.8924,5.495,946.0889,3937,2019-11-30 14:32:59:104
-2.907272,2.309067,9.250656,-0.877325,3.497187,9.119781,-2.181269,-0.963747,0.390596,-0.686783,-2.389419,-2.527359,68.0,-22.142,-12.7701,-51.4801,78.9976,-20.8924,5.495,946.0889,3947,2019-11-30 14:32:59:114
-3.323624,2.431107,8.413162,-0.709747,3.354566,9.187683,-2.715744,-0.69805,-0.365642,-1.129059,-1.895828,-2.141281,68.0,-22.1436,-12.764,-52.9495,78.9976,-20.8924,5.495,946.0889,3959,2019-11-30 14:32:59:126
-3.395416,2.560318,8.764908,-0.620178,3.237737,9.235952,-2.715744,-0.69805,-0.365642,-1.129059,-1.895828,-2.141281,68.0,-22.1436,-12.764,-52.9495,78.9976,-20.8924,5.495,946.0889,3967,2019-11-30 14:32:59:134
-2.483749,2.921631,11.243881,-0.620178,3.237737,9.235952,-2.698639,-0.290602,0.514594,-1.35141,-1.396149,-1.887161,68.0,-24.263,-12.146,-50.7507,79.7618,-19.2783,3.8415,946.0955,3977,2019-11-30 14:32:59:144
-2.483749,2.921631,11.243881,-0.497783,2.978163,9.330228,-2.16283,0.077017,2.051031,-1.308655,-1.217789,-1.778427,68.0,-24.263,-12.146,-50.7507,79.7618,-19.2783,3.8415,946.0955,3987,2019-11-30 14:32:59:154
-1.198807,2.421539,13.818558,-0.390363,2.821584,9.38385,-0.81235,-0.209738,4.798129,-0.904266,-1.460892,-1.773544,68.0,-24.9588,-11.4853,-50.7538,79.7618,-19.2783,3.8415,946.0955,3997,2019-11-30 14:32:59:164
-1.198807,2.421539,13.818558,-0.390363,2.821584,9.38385,-0.81235,-0.209738,4.798129,-0.426559,-1.809097,-1.790649,65.0,-24.9588,-11.4853,-50.7538,79.7618,-19.2783,3.8415,946.0955,4007,2019-11-30 14:32:59:174
-2.342575,1.873581,12.787247,-0.228053,2.741806,9.412805,-1.912358,-0.726512,4.174978,-0.426559,-1.809097,-1.790649,65.0,-24.9588,-11.4853,-50.7538,79.7618,-19.2783,3.8415,946.0955,4017,2019-11-30 14:32:59:184
-2.215759,2.076965,11.389832,0.058584,2.72253,9.420976,-2.354007,-0.632231,2.769605,-0.096695,-2.105972,-1.805313,65.0,-24.9756,-12.1613,-50.7507,84.4166,-16.2355,1.3879,946.0955,4027,2019-11-30 14:32:59:194
-1.942978,2.287537,10.97348,0.058584,2.72253,9.420976,-2.195972,-0.358618,1.962819,0.085327,-2.327103,-1.790649,65.0,-24.9908,-12.8418,-50.0122,84.4166,-16.2355,1.3879,946.0955,4037,2019-11-30 14:32:59:204
-1.942978,2.287537,10.97348,0.296443,2.739967,9.411434,-2.195972,-0.358618,1.962819,0.142746,-2.32344,-1.716125,65.0,-24.9908,-12.8418,-50.0122,84.4166,-16.2355,1.3879,946.0955,4047,2019-11-30 14:32:59:214
-0.969086,2.352142,10.717453,0.296443,2.739967,9.411434,-2.195972,-0.358618,1.962819,0.197723,-2.130401,-1.59761,65.0,-24.9908,-12.8418,-50.0122,84.4166,-16.2355,1.3879,946.0955,4057,2019-11-30 14:32:59:224
-0.763306,2.352142,10.70549,0.444364,2.761113,9.399424,-1.48318,-0.295946,1.707286,0.214813,-2.058319,-1.573181,65.0,-24.3088,-14.1815,-49.2691,88.238,-16.353,-2.7067,946.0955,4069,2019-11-30 14:32:59:236
-0.763306,2.352142,10.70549,0.444364,2.761113,9.399424,-1.48318,-0.295946,1.707286,0.214813,-2.058319,-1.573181,65.0,-24.3088,-14.1815,-49.2691,88.238,-16.353,-2.7067,946.0955,4077,2019-11-30 14:32:59:244
-0.059814,2.435898,10.755737,0.739502,2.859986,9.35115,-0.68604,-0.297044,1.725366,0.383408,-1.732117,-1.513321,65.0,-26.4282,-13.5712,-45.5994,88.238,-16.353,-2.7067,946.0955,4087,2019-11-30 14:32:59:254
0.519241,2.234894,9.116653,0.739502,2.859986,9.35115,-0.68604,-0.297044,1.725366,0.456726,-2.126739,-1.683121,65.0,-26.4282,-13.5712,-45.5994,88.238,-16.353,-2.7067,946.0955,4097,2019-11-30 14:32:59:264
1.344772,2.311463,8.578262,1.316554,3.057352,9.224406,0.129305,-0.614659,-0.257631,0.129303,-2.352768,-1.955582,65.0,-26.4755,-15.6006,-45.5887,88.9233,-17.6258,-6.1265,946.0955,4120,2019-11-30 14:32:59:287
1.344772,2.311463,8.578262,1.316554,3.057352,9.224406,0.129305,-0.614659,-0.257631,0.129303,-2.352768,-1.955582,65.0,-26.4755,-15.6006,-45.5887,88.9233,-17.6258,-6.1265,946.0955,4121,2019-11-30 14:32:59:288
1.452438,2.390427,8.946762,1.316554,3.057352,9.224406,0.129305,-0.614659,-0.257631,0.129303,-2.352768,-1.955582,65.0,-26.4755,-15.6006,-45.5887,88.9233,-17.6258,-6.1265,946.0955,4128,2019-11-30 14:32:59:295
1.184448,2.433502,8.894119,1.538047,3.113413,9.17123,-0.09074,-0.602596,0.118204,0.125626,-2.272125,-1.992233,65.0,-27.9175,-16.3147,-44.1177,89.7894,-18.5106,-9.5201,946.1059,4137,2019-11-30 14:32:59:304
1.184448,2.433502,8.894119,1.538047,3.113413,9.17123,-0.09074,-0.602596,0.118204,0.218491,-1.954483,-2.077759,65.0,-27.9175,-16.3147,-44.1177,89.7894,-18.5106,-9.5201,946.1059,4147,2019-11-30 14:32:59:314
-0.404388,3.723236,7.869995,1.813159,3.237105,9.077664,-2.016572,0.464973,-0.69522,0.15863,-1.620956,-1.70636,65.0,-26.5213,-17.6422,-42.6392,89.7894,-18.5106,-9.5201,946.1059,4157,2019-11-30 14:32:59:324
-0.952347,5.563309,6.324234,1.922954,3.304414,9.030697,-2.824393,2.271122,-2.254851,0.082886,-1.215347,-1.281189,65.0,-26.5213,-17.6422,-42.6392,89.7894,-18.5106,-9.5201,946.1059,4167,2019-11-30 14:32:59:334
-0.382858,5.541779,5.481964,1.922954,3.304414,9.030697,-2.824393,2.271122,-2.254851,0.082886,-1.215347,-1.281189,65.0,-26.5381,-18.3258,-41.1667,94.9267,-19.6916,-12.0208,946.1059,4177,2019-11-30 14:32:59:344
-0.382858,5.541779,5.481964,1.963856,3.354991,9.003204,-2.318825,2.400107,-3.09648,0.064545,-0.384567,-0.923218,65.0,-26.5381,-18.3258,-41.1667,94.9267,-19.6916,-12.0208,946.1059,4187,2019-11-30 14:32:59:354
-0.055038,4.682755,5.25943,1.963856,3.354991,9.003204,-2.318825,2.400107,-3.09648,0.064545,0.133423,-0.851135,65.0,-26.5381,-18.3258,-41.1667,94.9267,-19.6916,-12.0208,946.1059,4198,2019-11-30 14:32:59:365
-0.681961,4.625321,5.871994,1.841356,3.40433,9.010569,-1.837751,1.157528,-3.285615,-0.163895,0.991074,-0.659332,63.0,-27.9465,-17.6743,-42.6407,94.9267,-19.6916,-12.0208,946.1059,4207,2019-11-30 14:32:59:374
-0.681961,4.625321,5.871994,1.683015,3.388137,9.047563,-2.539364,1.584483,-2.398094,-0.163895,0.991074,-0.659332,63.0,-27.9465,-17.6743,-42.6407,94.9267,-19.6916,-12.0208,946.1059,4218,2019-11-30 14:32:59:385
-1.000198,4.888535,6.427124,1.683015,3.388137,9.047563,-2.539364,1.584483,-2.398094,-0.426559,0.947098,-0.444305,63.0,-27.9465,-17.6849,-40.4358,94.345,-20.2119,-10.5376,946.1059,4227,2019-11-30 14:32:59:394
-1.000198,4.888535,6.427124,1.633865,3.327589,9.078987,-3.165463,2.012977,-0.857318,-0.426559,0.947098,-0.444305,63.0,-27.9465,-17.6849,-40.4358,94.345,-20.2119,-10.5376,946.1059,4237,2019-11-30 14:32:59:404
-2.172684,5.132599,9.753143,1.908112,3.006609,9.137275,-1.848609,1.452084,1.676301,-1.331863,-0.847595,0.534271,63.0,-26.5213,-17.6422,-42.6392,94.345,-20.2119,-10.5376,946.1059,4247,2019-11-30 14:32:59:414
1.864014,3.579666,10.449463,1.908112,3.006609,9.137275,-1.848609,1.452084,1.676301,-1.517578,-1.943481,1.305191,63.0,-29.3396,-16.3544,-42.6483,94.345,-20.2119,-10.5376,946.1059,4257,2019-11-30 14:32:59:424
1.864014,3.579666,10.449463,1.908112,3.006609,9.137275,-1.848609,1.452084,1.676301,-1.517578,-1.943481,1.305191,63.0,-29.3396,-16.3544,-42.6483,94.345,-20.2119,-10.5376,946.1059,4267,2019-11-30 14:32:59:434
4.847855,1.988434,10.126419,2.213711,2.782851,9.139235,2.392869,-0.474721,1.430134,-1.306213,-1.82254,1.322281,63.0,-31.4621,-15.7333,-41.1835,95.4778,-16.4854,-13.616,946.1059,4277,2019-11-30 14:32:59:444
7.240677,-0.282349,8.386841,2.401624,2.628674,9.137432,4.761394,-2.647874,-0.107021,-0.334946,0.107773,0.425552,63.0,-31.4621,-15.7333,-41.1835,95.4778,-16.4854,-13.616,946.1226,4287,2019-11-30 14:32:59:454
7.448853,-0.382858,8.099701,2.401624,2.628674,9.137432,5.188874,-2.875931,-0.782979,-0.089371,0.627014,0.132324,63.0,-30.0369,-15.6982,-41.9189,95.4778,-16.4854,-13.616,946.1226,4297,2019-11-30 14:32:59:464
3.792618,1.016953,6.69751,2.229914,2.625902,9.18164,5.188874,-2.875931,-0.782979,0.512924,1.809647,-0.970871,63.0,-30.0369,-15.6982,-41.9189,95.4778,-16.4854,-13.616,946.1226,4307,2019-11-30 14:32:59:474
3.792618,1.016953,6.69751,2.051467,2.684696,9.206208,2.21229,-1.777882,-1.950991,0.512924,1.809647,-0.970871,63.0,-30.0369,-15.6982,-41.9189,95.4778,-16.4854,-13.616,946.1226,4319,2019-11-30 14:32:59:486
3.081955,1.49791,6.51326,1.775565,2.720905,9.252807,-0.581184,0.729539,-1.909409,0.444504,1.895157,-1.049057,63.0,-30.0842,-17.7231,-42.6422,101.4486,-15.8883,-12.5623,946.1226,4327,2019-11-30 14:32:59:494
-0.06221,3.675369,9.169296,1.775565,2.720905,9.252807,-0.581184,0.729539,-1.909409,-0.761322,0.839584,-0.428421,63.0,-27.8839,-14.9643,-43.3914,101.4486,-15.8883,-12.5623,946.1226,4338,2019-11-30 14:32:59:505
-0.06221,3.675369,9.169296,1.622894,2.599428,9.315556,-0.581184,0.729539,-1.909409,-0.761322,0.839584,-0.428421,63.0,-27.8839,-14.9643,-43.3914,101.4486,-15.8883,-12.5623,946.1226,4347,2019-11-30 14:32:59:514
0.004791,3.086746,10.200607,1.696326,2.438345,9.34598,-1.740337,0.86017,1.003516,-1.16449,-0.531158,0.183655,63.0,-26.4755,-15.6006,-45.5887,100.0866,-14.3972,-10.2874,946.1226,4359,2019-11-30 14:32:59:526
0.004791,3.086746,10.200607,1.696326,2.438345,9.34598,0.495939,-0.583127,1.059943,-1.16449,-0.531158,0.183655,63.0,-26.4755,-15.6006,-45.5887,100.0866,-14.3972,-10.2874,946.1226,4367,2019-11-30 14:32:59:534
2.694321,1.351944,9.772293,1.756361,2.324982,9.363762,1.182794,-0.987884,0.721499,-1.18158,-0.608139,0.343689,63.0,-28.5492,-12.9471,-44.87,100.0866,-14.3972,-10.2874,946.1226,4377,2019-11-30 14:32:59:544
2.694321,1.351944,9.772293,1.756361,2.324982,9.363762,1.182794,-0.987884,0.721499,-1.18158,-0.608139,0.343689,63.0,-28.5492,-12.9471,-44.87,100.0866,-14.3972,-10.2874,946.1226,4387,2019-11-30 14:32:59:554
3.871582,0.306274,8.726624,1.736901,2.081284,9.424534,1.71596,-1.444655,-0.042218,-0.998337,0.251938,0.03093,63.0,-28.5492,-12.9471,-44.87,100.0866,-14.3972,-10.2874,946.1226,4398,2019-11-30 14:32:59:565
2.531601,1.184448,9.49472,1.676185,1.989773,9.455241,0.81923,-0.621391,0.485035,-0.978775,0.622131,-0.140091,61.0,-28.6133,-15.6555,-44.1208,105.6542,-11.7066,-10.0527,946.1226,4408,2019-11-30 14:32:59:575
2.531601,1.184448,9.49472,1.676185,1.989773,9.455241,0.81923,-0.621391,0.485035,-0.978775,0.622131,-0.140091,61.0,-28.6133,-15.6555,-44.1208,105.6542,-11.7066,-10.0527,946.1226,4417,2019-11-30 14:32:59:584
0.684341,2.651245,10.188644,1.547997,1.769203,9.520716,-0.591091,0.838398,0.783972,-1.353851,0.66243,0.285049,61.0,-28.6133,-15.6555,-44.1208,105.6542,-11.7066,-10.0527,946.1226,4427,2019-11-30 14:32:59:594
0.94278,2.385651,11.583649,1.500281,1.634127,9.552443,-0.885673,1.121588,1.652186,-1.443039,0.541489,0.673538,61.0,-27.1255,-12.9044,-47.0749,105.6542,-11.7066,-10.0527,946.1412,4438,2019-11-30 14:32:59:605
1.631912,1.854431,11.942581,1.453448,1.425584,9.592997,0.114989,0.582007,2.705018,-1.334305,0.452301,1.081619,61.0,-27.1255,-12.9044,-47.0749,105.6542,-11.7066,-10.0527,946.1412,4447,2019-11-30 14:32:59:614
3.354736,0.134003,11.877975,1.415141,1.246188,9.623657,1.658932,-0.713946,2.637849,-1.005661,0.493835,1.286865,61.0,-30.6412,-10.9467,-48.5565,97.7332,-8.3587,-8.6154,946.1412,4459,2019-11-30 14:32:59:626
3.354736,0.134003,11.877975,1.415141,1.246188,9.623657,1.658932,-0.713946,2.637849,-0.727112,0.766281,1.217224,61.0,-30.6412,-10.9467,-48.5565,97.7332,-8.3587,-8.6154,946.1412,4468,2019-11-30 14:32:59:635
4.005585,-0.815948,11.85643,1.341152,1.109919,9.650895,2.628324,-1.717177,2.507221,-0.633041,0.939774,1.131699,61.0,-29.8965,-9.5779,-48.5626,97.7332,-8.3587,-8.6154,946.1412,4478,2019-11-30 14:32:59:645
4.005585,-0.815948,11.85643,1.341152,1.109919,9.650895,2.628324,-1.717177,2.507221,-0.633041,0.939774,1.131699,61.0,-29.8965,-9.5779,-48.5626,97.7332,-8.3587,-8.6154,946.1412,4488,2019-11-30 14:32:59:655
4.010376,-1.794617,12.808777,1.146558,1.00187,9.687727,2.973999,-2.696396,3.422,-0.327606,1.287964,0.673538,61.0,-29.8965,-9.5779,-48.5626,97.7332,-8.3587,-8.6154,946.1412,4498,2019-11-30 14:32:59:665
3.55574,-1.921432,12.935593,0.972549,0.981791,9.708791,1.403168,-2.732182,3.500153,-0.160233,1.319733,0.381561,61.0,-27.7451,-8.8364,-52.24,98.7552,-5.8637,-6.7496,946.1412,4507,2019-11-30 14:32:59:674
0.483353,-0.981064,12.763321,0.972549,0.981791,9.708791,1.403168,-2.732182,3.500153,0.218491,1.141342,-0.268387,61.0,-25.6256,-9.462,-52.9678,98.7552,-5.8637,-6.7496,946.1412,4517,2019-11-30 14:32:59:684
