TIME_OF_DAY,SPEED_mps,LATITUDE,LONGITUDE,ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (Â°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
,,,,-1.421,5.441,12.464,-1.052,5.23,8.229,-0.402,0.334,4.301,0.014,0.442,0.512,2327,-24,-19.7,-34.8,87,-32.3,7.2,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28415945,0.5,3.216,95.5,16 / 22,,18596,2019-09-28 09:41:25:422
,,,,-2.646,6.013,10.521,-1.065,5.235,8.224,-1.678,0.836,2.143,0.008,0.388,0.55,2327,-24,-19.7,-34.8,87,-32.3,7.2,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28415945,0.5,3.216,95.5,16 / 22,,18606,2019-09-28 09:41:25:432
,,,,-3.161,5.836,7.281,-1.079,5.249,8.213,-2.032,0.291,-2.902,-0.003,0.404,0.554,2327,-22.6,-19,-37.8,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28415945,0.5,3.216,95.5,16 / 22,,18615,2019-09-28 09:41:25:441
,,,,-2.077,4.36,3.896,-1.079,5.249,8.213,-2.032,0.291,-2.902,-0.11,0.323,0.587,2327,-22.6,-19,-37.8,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28415945,0.5,3.216,95.5,16 / 22,,18625,2019-09-28 09:41:25:451
,,,,0.534,3.266,7.32,-1.077,5.25,8.213,0.511,-1.576,-3.02,-0.12,0.345,0.544,2327,-21.9,-19,-37,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18635,2019-09-28 09:41:25:461
,,,,-0.823,3.876,8.887,-1.073,5.243,8.218,1.068,-1.808,0.509,-0.051,0.513,0.512,2327,-21.9,-18.3,-36.3,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18647,2019-09-28 09:41:25:473
,,,,-0.823,3.876,8.887,-1.09,5.24,8.217,1.068,-1.808,0.509,-0.051,0.513,0.512,2327,-21.9,-18.3,-36.3,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18656,2019-09-28 09:41:25:482
,,,,-2.067,5.92,9.114,-1.09,5.24,8.217,-0.773,0.333,0.624,-0.054,0.401,0.507,2327,-22.6,-19,-37.8,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18665,2019-09-28 09:41:25:491
,,,,-2.46,6.769,10.186,-1.104,5.243,8.214,-1.425,1.443,1.835,-0.055,0.437,0.528,2327,-22.6,-19,-37.8,84.9,-32.3,7.4,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18676,2019-09-28 09:41:25:502
,,,,-1.888,5.98,8.497,-1.105,5.245,8.212,-0.686,0.924,0.42,-0.063,0.327,0.59,2327,-21.8,-17,-37.8,81.1,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18686,2019-09-28 09:41:25:512
,,,,-1.888,5.98,8.497,-1.107,5.246,8.211,-0.686,0.924,0.42,-0.076,0.377,0.582,2327,-21.8,-17,-37.8,81.1,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18696,2019-09-28 09:41:25:522
,,,,-1.151,4.192,6.729,-1.107,5.246,8.211,0.216,-1.247,-1.467,-0.103,0.292,0.586,2327,-21.8,-17,-37.8,81.1,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18705,2019-09-28 09:41:25:531
,,,,-0.318,3.029,7.568,-1.101,5.241,8.215,0.786,-1.977,-0.416,-0.063,0.397,0.546,2327,-20.4,-17.6,-38.5,81.1,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18715,2019-09-28 09:41:25:541
,,,,-0.656,5.178,7.918,-1.103,5.241,8.215,0.786,-1.977,-0.416,-0.043,0.375,0.549,2316,-21.8,-17.6,-37.1,84,-32.3,7.6,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18727,2019-09-28 09:41:25:553
,,,,-0.656,5.178,7.918,-1.103,5.241,8.215,-0.155,0.469,-0.485,-0.068,0.491,0.523,2316,-21.8,-17.6,-37.1,84,-32.3,7.6,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18735,2019-09-28 09:41:25:561
,,,,-2.826,6.485,9.165,-1.122,5.243,8.211,-1.833,1.117,1.519,-0.107,0.348,0.542,2316,-21.8,-17.6,-37.1,84,-32.3,7.6,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18746,2019-09-28 09:41:25:572
,,,,-2.771,5.939,10.074,-1.126,5.236,8.215,-1.833,1.117,1.519,-0.047,0.371,0.584,2316,-21.9,-18.3,-37.8,84,-32.3,7.6,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18756,2019-09-28 09:41:25:582
,,,,-2.067,4.783,8.124,-1.126,5.236,8.215,-0.91,0.029,2.175,-0.047,0.371,0.584,2316,-21.8,-16.3,-38.5,78.5,-32.3,7.8,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18766,2019-09-28 09:41:25:592
,,,,-1.082,4.778,6.827,-1.126,5.24,8.213,-0.444,-0.494,-0.99,-0.049,0.332,0.614,2316,-21.8,-16.3,-38.5,78.5,-32.3,7.8,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28820434,0.5,3.216,95.5,16 / 22,,18776,2019-09-28 09:41:25:602
,,,,-1.082,4.778,6.827,-1.117,5.243,8.212,1.325,-0.601,-1.582,-0.068,0.301,0.589,2316,-21.8,-14.9,-37.1,78.5,-32.3,7.8,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18787,2019-09-28 09:41:25:613
,,,,0.342,4.604,6.755,-1.117,5.243,8.212,1.325,-0.601,-1.582,-0.097,0.378,0.561,2316,-21.8,-14.9,-37.1,78.5,-32.3,7.8,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18796,2019-09-28 09:41:25:622
,,,,-0.019,4.123,8.32,-1.114,5.24,8.214,1.14,-1.074,-0.04,-0.086,0.415,0.543,2316,-20.4,-15.6,-38.5,77.2,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18806,2019-09-28 09:41:25:632
,,,,-1.555,4.833,7.679,-1.123,5.239,8.214,-0.355,-0.512,-0.456,-0.066,0.409,0.521,2316,-20.4,-15.6,-38.5,77.2,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18816,2019-09-28 09:41:25:642
,,,,-1.555,4.833,7.679,-1.123,5.239,8.214,-0.355,-0.512,-0.456,-0.066,0.409,0.521,2316,-20.4,-15.6,-38.5,77.2,-32.3,7.7,8,1006.6,49.91,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18826,2019-09-28 09:41:25:652
,,,,-1.613,5.52,9.684,-1.132,5.237,8.213,-0.663,0.343,1.242,-0.098,0.356,0.565,2316,-21.1,-15.6,-38.5,77.2,-32.3,7.7,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18835,2019-09-28 09:41:25:661
,,,,-0.56,5.58,9.784,-1.128,5.236,8.215,0.437,0.329,2.02,-0.027,0.368,0.571,2316,-21.1,-16.9,-38.5,79.7,-32.3,7.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18846,2019-09-28 09:41:25:672
,,,,-1.46,4.51,7.466,-1.134,5.24,8.211,-0.294,-0.496,-0.625,-0.037,0.432,0.581,2316,-21.1,-16.9,-38.5,79.7,-32.3,7.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18856,2019-09-28 09:41:25:682
,,,,-1.46,4.51,7.466,-1.134,5.24,8.211,-0.294,-0.496,-0.625,-0.069,0.371,0.576,2316,-21.1,-15.6,-38.5,79.7,-32.3,7.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18866,2019-09-28 09:41:25:692
,,,,-0.474,4.336,7.734,-1.134,5.24,8.211,0.806,-0.868,-0.298,-0.073,0.362,0.593,2316,-21.1,-15.6,-38.5,79.7,-32.3,7.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18876,2019-09-28 09:41:25:702
,,,,0.136,4.412,8.133,-1.137,5.242,8.21,0.452,-0.451,-0.482,-0.031,0.437,0.567,2316,-21.8,-15.6,-39.3,78.5,-32.3,7.9,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18886,2019-09-28 09:41:25:712
,,,,-1.842,5.238,7.415,-1.137,5.242,8.21,0.452,-0.451,-0.482,-0.041,0.522,0.553,2316,-21.8,-15.6,-39.3,78.5,-32.3,7.9,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18896,2019-09-28 09:41:25:722
,,,,-1.299,4.855,9.086,-1.149,5.244,8.207,-0.368,-0.172,-0.025,-0.09,0.367,0.533,2316,-21.1,-14.9,-40,78.5,-32.3,7.9,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18908,2019-09-28 09:41:25:734
,,,,-1.299,4.855,9.086,-1.156,5.243,8.206,-0.259,-0.533,0.993,-0.058,0.453,0.548,2316,-21.1,-14.9,-40,78.5,-32.3,7.9,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18916,2019-09-28 09:41:25:742
,,,,-1.295,4.587,8.765,-1.162,5.244,8.205,-0.259,-0.533,0.993,-0.042,0.409,0.557,2325,-21.1,-14.9,-40,78.5,-32.3,7.9,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18925,2019-09-28 09:41:25:751
,,,,-0.768,5.176,7.415,-1.162,5.244,8.205,0.158,-0.351,-0.171,-0.069,0.392,0.542,2325,-20.3,-13.5,-39.3,73.8,-32.3,8.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.28112578,0.5,3.216,95.5,16 / 22,,18936,2019-09-28 09:41:25:762
,,,,0.586,4.618,8.25,-1.168,5.248,8.202,1.52,-0.31,-0.084,-0.069,0.392,0.542,2325,-20.3,-13.5,-39.3,73.8,-32.3,8.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,18945,2019-09-28 09:41:25:771
,,,,-0.328,4.647,8.772,-1.176,5.247,8.201,0.867,-0.461,0.414,-0.097,0.496,0.529,2325,-22.5,-14.3,-39.3,73.8,-32.3,8.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,18956,2019-09-28 09:41:25:782
,,,,-0.328,4.647,8.772,-1.186,5.243,8.202,0.867,-0.461,0.414,-0.097,0.496,0.529,2325,-19.6,-13.5,-38.5,74,-32.3,8.2,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,18966,2019-09-28 09:41:25:792
,,,,-0.505,4.912,8.772,-1.186,5.243,8.202,0.74,-0.532,0.616,-0.042,0.489,0.51,2325,-19.6,-13.5,-38.5,74,-32.3,8.2,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,18975,2019-09-28 09:41:25:801
,,,,-0.505,4.912,8.772,-1.206,5.244,8.199,0.74,-0.532,0.616,-0.045,0.499,0.531,2325,-19.6,-13.5,-38.5,74,-32.3,8.2,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,18986,2019-09-28 09:41:25:812
,,,,-1.094,5.444,8.755,-1.219,5.246,8.195,0.185,0.285,0.691,-0.065,0.469,0.55,2325,-22.5,-13.6,-40,74,-32.3,8.2,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,18996,2019-09-28 09:41:25:822
,,,,-1.503,5.458,7.944,-1.219,5.246,8.195,-0.59,0.14,-0.392,-0.076,0.485,0.559,2325,-21,-12.2,-39.3,71.5,-32.3,8.5,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19006,2019-09-28 09:41:25:832
,,,,-1.869,4.956,7.525,-1.235,5.248,8.191,-0.59,0.14,-0.392,-0.088,0.477,0.553,2325,-21,-12.2,-39.3,71.5,-32.3,8.5,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19016,2019-09-28 09:41:25:842
,,,,-1.993,3.941,8.363,-1.254,5.245,8.191,-1.047,-1.042,-0.646,-0.088,0.447,0.538,2325,-21,-12.2,-39.3,71.5,-32.3,8.5,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19025,2019-09-28 09:41:25:851
,,,,-2.012,4.695,8.899,-1.27,5.244,8.189,-0.561,-0.987,-0.22,-0.071,0.487,0.545,2325,-19.6,-12.2,-40.8,71.5,-32.3,8.5,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19036,2019-09-28 09:41:25:862
,,,,-2.012,4.695,8.899,-1.27,5.244,8.189,-0.561,-0.987,-0.22,-0.071,0.487,0.545,2325,-20.3,-12.9,-40,71.8,-32.3,8.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19046,2019-09-28 09:41:25:872
,,,,-2.244,5.487,7.542,-1.288,5.249,8.183,-0.923,0.094,0.078,-0.034,0.459,0.526,2325,-20.3,-12.9,-40,71.8,-32.3,8.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19056,2019-09-28 09:41:25:882
,,,,-2.132,5.616,7.925,-1.305,5.25,8.18,-0.847,0.478,-0.212,-0.065,0.46,0.533,2325,-19.5,-10.8,-41.5,71.8,-32.3,8.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19066,2019-09-28 09:41:25:892
,,,,-1.254,5.006,9.66,-1.305,5.25,8.18,-0.847,0.478,-0.212,-0.11,0.444,0.544,2325,-19.5,-10.8,-41.5,71.8,-32.3,8.8,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19076,2019-09-28 09:41:25:902
,,,,-0.96,4.69,9.153,-1.315,5.248,8.18,0.098,-0.191,1.554,-0.071,0.463,0.561,2325,-19.6,-11.5,-40.8,67.9,-32.4,9.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.20932835,0.5,3.216,95.5,16 / 22,,19085,2019-09-28 09:41:25:911
,,,,-0.96,4.69,9.153,-1.33,5.251,8.175,0.163,-0.445,0.605,-0.024,0.499,0.549,2325,-19.6,-11.5,-40.8,67.9,-32.4,9.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19095,2019-09-28 09:41:25:921
,,,,-1.144,4.908,7.205,-1.33,5.251,8.175,0.465,-0.427,-0.215,-0.024,0.499,0.549,2325,-20.3,-12.2,-40.8,67.9,-32.4,9.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19105,2019-09-28 09:41:25:931
,,,,-0.144,4.755,8.514,-1.334,5.253,8.173,0.465,-0.427,-0.215,-0.07,0.511,0.562,2325,-20.3,-12.2,-40.8,67.9,-32.4,9.1,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19116,2019-09-28 09:41:25:942
,,,,-1.455,4.939,8.037,-1.347,5.255,8.169,0.863,-0.476,0.934,-0.07,0.511,0.562,2313,-19.5,-9.4,-40.8,65,-32.4,9.4,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19126,2019-09-28 09:41:25:952
,,,,-1.455,4.939,8.037,-1.347,5.255,8.169,-0.485,-0.218,-0.198,-0.054,0.497,0.538,2313,-19.5,-9.4,-40.8,65,-32.4,9.4,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19136,2019-09-28 09:41:25:962
,,,,-2.036,5.216,7.956,-1.367,5.259,8.164,-0.485,-0.218,-0.198,-0.047,0.472,0.533,2313,-18.9,-11.5,-41.5,65,-32.4,9.4,8,1006.6,50.24,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19146,2019-09-28 09:41:25:972
,,,,-2.075,5.075,9.059,-1.382,5.261,8.16,-0.879,0.179,-0.463,-0.101,0.449,0.565,2313,-18.9,-11.5,-41.5,65,-32.4,9.4,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19156,2019-09-28 09:41:25:982
,,,,-2.075,5.075,9.059,-1.382,5.261,8.16,-0.5,-0.298,0.896,-0.06,0.489,0.562,2313,-18.9,-11.5,-41.5,67.3,-32.4,9.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19165,2019-09-28 09:41:25:991
,,,,-2.474,5.224,8.681,-1.396,5.262,8.157,-1.239,0.344,-0.512,-0.049,0.442,0.561,2313,-18.9,-11.5,-41.5,67.3,-32.4,9.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19176,2019-09-28 09:41:26:002
,,,,-2.374,5.204,7.616,-1.409,5.267,8.152,-1.239,0.344,-0.512,-0.095,0.408,0.572,2313,-18.1,-11.4,-42.2,67.3,-32.4,9.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19186,2019-09-28 09:41:26:012
,,,,-1.46,5.07,7.537,-1.415,5.268,8.15,-0.313,-0.025,-0.209,-0.11,0.415,0.589,2313,-18.1,-11.4,-42.2,67.3,-32.4,9.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19196,2019-09-28 09:41:26:022
,,,,-1.728,5.118,9.112,-1.415,5.268,8.15,-0.199,-0.139,1.223,-0.06,0.412,0.567,2313,-17.4,-10.7,-42.2,64.5,-32.5,9.8,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19206,2019-09-28 09:41:26:032
,,,,-1.728,5.118,9.112,-1.422,5.269,8.148,-0.199,-0.139,1.223,-0.06,0.412,0.567,2313,-17.4,-10.7,-42.2,64.5,-32.5,9.8,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19216,2019-09-28 09:41:26:042
,,,,-2.536,5.31,7.368,-1.433,5.272,8.144,-1.118,0.043,-0.765,-0.077,0.452,0.557,2313,-17.4,-10.7,-42.2,64.5,-32.5,9.8,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19225,2019-09-28 09:41:26:051
,,,,-2,4.874,7.021,-1.433,5.272,8.144,-0.207,-0.469,-0.556,-0.092,0.367,0.571,2313,-16.7,-10.1,-41.5,64.5,-32.5,9.8,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19235,2019-09-28 09:41:26:061
,,,,-1.151,4.9,9.126,-1.436,5.272,8.144,-0.207,-0.469,-0.556,-0.102,0.382,0.59,2313,-16.7,-10.1,-41.5,64.5,-32.5,9.8,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.12944037,0.5,3.216,95.5,16 / 22,,19245,2019-09-28 09:41:26:071
,,,,-1.151,4.9,9.126,-1.441,5.275,8.141,0.236,-0.173,0.52,-0.058,0.427,0.576,2313,-16.7,-9.4,-40.8,62.3,-32.5,10,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19257,2019-09-28 09:41:26:083
,,,,-2.084,5.659,8.15,-1.441,5.275,8.141,-0.688,0.625,-1.051,-0.054,0.455,0.572,2313,-16,-9.4,-42.2,62.3,-32.5,10,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19266,2019-09-28 09:41:26:092
,,,,-1.306,5.302,7.832,-1.448,5.281,8.135,-0.688,0.625,-1.051,-0.123,0.392,0.597,2313,-16,-9.4,-42.2,62.3,-32.5,10,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19276,2019-09-28 09:41:26:102
,,,,-0.931,4.934,8.286,-1.449,5.28,8.136,0.535,-0.308,0.587,-0.086,0.437,0.594,2313,-17.4,-8.7,-44.4,60,-32.6,10.1,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19286,2019-09-28 09:41:26:112
,,,,-0.931,4.934,8.286,-1.449,5.28,8.136,0.166,-0.246,1.051,-0.075,0.452,0.598,2313,-17.4,-8.7,-44.4,60,-32.6,10.1,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19296,2019-09-28 09:41:26:122
,,,,-2.005,5.214,7.052,-1.462,5.286,8.13,-0.681,0.195,-1.309,-0.046,0.48,0.579,2313,-17.4,-9.4,-42.2,60,-32.6,10.1,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19306,2019-09-28 09:41:26:132
,,,,-0.938,5.714,7.291,-1.464,5.292,8.126,-0.681,0.195,-1.309,-0.084,0.36,0.61,2313,-17.4,-9.4,-42.2,60,-32.6,10.1,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19315,2019-09-28 09:41:26:141
,,,,-0.938,5.714,7.291,-1.464,5.292,8.126,1.036,0.226,-0.774,-0.12,0.483,0.592,2342,-17.4,-9.4,-42.2,60,-32.6,10.1,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19325,2019-09-28 09:41:26:151
,,,,-0.866,5.326,9.394,-1.47,5.293,8.124,0.031,0.658,-0.024,-0.066,0.474,0.582,2342,-15.2,-8.7,-43,58.3,-32.7,10.2,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19336,2019-09-28 09:41:26:162
,,,,-1.558,5.934,7.681,-1.484,5.298,8.118,0.031,0.658,-0.024,-0.065,0.48,0.57,2342,-17.4,-8.7,-43.7,58.3,-32.7,10.2,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19346,2019-09-28 09:41:26:172
,,,,-2.606,5.508,6.913,-1.484,5.298,8.118,-1.071,0.297,-0.962,-0.065,0.48,0.57,2342,-17.4,-8.7,-43.7,58.3,-32.7,10.2,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19355,2019-09-28 09:41:26:181
,,,,-0.773,4.621,8.48,-1.49,5.299,8.116,0.738,-0.614,0.503,-0.074,0.476,0.599,2342,-18,-7.4,-43.7,58.5,-32.7,10.4,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19366,2019-09-28 09:41:26:192
,,,,-1.883,5.559,8.724,-1.498,5.302,8.113,0.738,-0.614,0.503,-0.074,0.476,0.599,2342,-18,-7.4,-43.7,58.5,-32.7,10.4,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19376,2019-09-28 09:41:26:202
,,,,-1.883,5.559,8.724,-1.498,5.302,8.113,-0.446,0.402,0.161,-0.021,0.437,0.594,2342,-16.7,-8.7,-45.2,58.5,-32.7,10.4,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19386,2019-09-28 09:41:26:212
,,,,-2.096,5.738,7.083,-1.508,5.311,8.105,-0.328,0.342,-0.532,-0.088,0.502,0.593,2342,-16.7,-8.7,-45.2,58.5,-32.7,10.4,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.07685545,0.5,3.216,95.5,16 / 22,,19396,2019-09-28 09:41:26:222
,,,,-1.091,5.293,8.162,-1.514,5.311,8.104,-0.328,0.342,-0.532,-0.108,0.416,0.601,2342,-15.2,-7.3,-43,55.6,-32.8,10.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.050562877,0.5,3.216,95.5,16 / 22,,19406,2019-09-28 09:41:26:232
,,,,-1.898,5.006,8.234,-1.528,5.314,8.099,0.609,-0.546,1.765,-0.057,0.51,0.593,2342,-15.2,-7.3,-43,55.6,-32.8,10.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.050562877,0.5,3.216,95.5,16 / 22,,19416,2019-09-28 09:41:26:242
,,,,-2.247,5.319,7.009,-1.528,5.314,8.099,-0.909,0.196,-0.191,-0.062,0.524,0.599,2342,-13.8,-8,-43,55.6,-32.8,10.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.050562877,0.5,3.216,95.5,16 / 22,,19426,2019-09-28 09:41:26:252
,,,,-2.247,5.319,7.009,-1.537,5.32,8.093,-0.909,0.196,-0.191,-0.076,0.412,0.59,2342,-13.8,-8,-43,55.6,-32.8,10.6,8,1006.6,50.44,29.99816,-95.74046,19,NaN,0.050562877,0.5,3.216,95.5,16 / 22,,19435,2019-09-28 09:41:26:261
